date,bitcoin_market_cap,total_market_cap,bitcoin_dominance,rolling_avg
2016-01-06,6492499350.975001,7124976916.254571,91.12309313119783,91.39494882494941
2016-01-07,6870164692.05,7511573328.959038,91.46106136731376,91.40974268946955
2016-01-08,6847658073.555001,7485910736.079629,91.47394772624712,91.44846983672947
2016-01-09,6759240198.750002,7408365994.304027,91.23793565203027,91.48109105559679
2016-01-10,6738604517.399999,7354584593.61547,91.62454291775764,91.5097707317323
2016-01-11,6757695467.600001,7376006536.234689,91.61726517462763,91.54639986261078
2016-01-12,6721027667.2,7356463080.022114,91.36221570189402,91.57866572954048
2016-01-13,6516499236.000002,7140131111.771981,91.26582038887504,91.58823158549922
2016-01-14,6474583370.174998,7095044019.50158,91.2550133921485,91.57494365061095
2016-01-15,5519407460.2,6099048257.396832,90.49620903566628,91.53846575842417
2016-01-16,5806905132.6,6386783991.768049,90.92064394356444,91.51406998474336
2016-01-17,5830189311.200002,6427208544.060816,90.71106486170422,91.47544659338216
2016-01-18,5814809590.700002,6417894099.2749,90.60307790614624,91.43288674565638
2016-01-19,5723770825.5,6318875182.542442,90.58211564794672,91.39223268318395
2016-01-20,6326929406.4,6972200925.864781,90.7450814122264,91.3583678729141
2016-01-21,6161646248.875003,6793498404.763834,90.69916384398124,91.32058725725638
2016-01-22,5700897323.250002,6310085581.660414,90.34580037739975,91.26925609049232
2016-01-23,5889248376.549998,6524307380.68822,90.26626173349864,91.20771240773038
2016-01-24,6094932220.799998,6772952503.974875,89.98929517404758,91.1483276940095
2016-01-25,5934195570.050001,6631824226.6856365,89.48059187352307,91.07894143814367
2016-01-26,5937437389.799997,6649346536.224173,89.29354722985407,91.00403466642311
2016-01-27,5968224752.175,6738685555.216516,88.56660105701044,90.90367622335079
2016-01-28,5745544310.399999,6527528876.97316,88.02020517547261,90.78396316174774
2016-01-29,5737400248.8,6518104646.826459,88.02252433295055,90.66860716691345
2016-01-30,5709052772.55,6460730830.341522,88.3654329900045,90.56264058979258
2016-01-31,5520342696.0,6244243535.811394,88.40690892884389,90.45397507693838
2016-02-01,5623172735.125,6347477213.069344,88.58909683908729,90.3543045682384
2016-02-02,5652529732.799998,6398340581.359852,88.34368319291086,90.2529446828759
2016-02-03,5582278351.5,6344071528.383936,87.9920462202293,90.13407627172973
2016-02-04,5891023099.599998,6674540421.17389,88.26110455353134,90.03737839272304
2016-02-05,5852736452.325002,6648758769.891549,88.027504905558,89.93419211853505
2016-02-06,5690251854.249998,6500650665.365341,87.5335739015627,89.80327586967668
2016-02-07,5701239912.875003,6557793002.480814,86.93839391878065,89.65209074276113
2016-02-08,5636117687.999998,6494930162.869848,86.77718692374091,89.50339911848481
2016-02-09,5679902055.4,6575334493.787429,86.3819484889558,89.32864597085809
2016-02-10,5771368714.85,6728471491.199363,85.77533132746086,89.1339148426192
2016-02-11,5730998806.5,6825817144.79868,83.96062603093698,88.88719518692065
2016-02-12,5818750496.0,6903191204.364008,84.290733426615,88.65469228817862
2016-02-13,5937412022.400002,7027105093.882795,84.493001642577,88.42929189652624
2016-02-14,6147686974.000002,7244645989.728024,84.8583489478524,88.24136322693244
2016-02-15,6076721221.075,7187159941.246386,84.54968681302485,88.02899798924778
2016-02-16,6194279970.374997,7232306227.513099,85.6473685642728,87.86020811266675
2016-02-17,6345582494.999998,7311588604.040847,86.78801336679456,87.73303929468837
2016-02-18,6417045471.750002,7435115551.77549,86.30727292755557,87.59054453734198
2016-02-19,6387331882.925,7426408607.033177,86.00835505975095,87.43265365892616
2016-02-20,6720209555.999997,7762826418.713158,86.56910761008623,87.29498511779632
2016-02-21,6684028071.249998,7746060586.478155,86.28938538020107,87.15977128455636
2016-02-22,6672478907.474998,7810204951.537936,85.4328272929777,86.99865680320566
2016-02-23,6407178255.950002,7534373981.469271,85.0392915417844,86.83365668213021
2016-02-24,6452416826.400002,7627916334.049048,84.58950706627549,86.67062052188862
2016-02-25,6453391534.75,7610896139.959286,84.79148074124846,86.5205516389351
2016-02-26,6514156583.4,7670382835.776053,84.92609460139062,86.39920142374778
2016-02-27,6593663289.800001,7793288386.203924,84.60694591351758,86.28542611501594
2016-02-28,6605163875.275002,7811438325.4621935,84.55758850127235,86.16992825396001
2016-02-29,6669535766.075,7865078833.117949,84.79935049082019,86.05105883732053
2016-03-01,6586086153.8,7868044472.426547,83.7067733523984,85.89438765143902
2016-03-02,6482862265.5,7833154583.453395,82.76183236820417,85.70014550240958
2016-03-03,6418406144.699999,7870634892.649229,81.54877252271558,85.47364848006971
2016-03-04,6255529065.6,7748212758.65144,80.73512254313422,85.23175102416657
2016-03-05,6071173237.350001,7627403618.122173,79.59685289139966,84.94294263542884
2016-03-06,6189869498.4,7764444036.863507,79.72070465074063,84.66604929360159
2016-03-07,6326260439.5,7794611957.526369,81.16196770246465,84.45366242029833
2016-03-08,6299329213.400002,7811755319.843701,80.6391003747675,84.24368596883122
2016-03-09,6307800373.650002,7998221551.695397,78.86503684450858,83.97994763285682
2016-03-10,6370256293.500002,8019662789.665105,79.43296944741013,83.74831499813861
2016-03-11,6417916283.7,8099057617.620925,79.24275374627159,83.53056241209897
2016-03-12,6289332499.925001,8127879742.717848,77.37974353717415,83.31119966230686
2016-03-13,6316587496.874998,8268363096.550199,76.39465542472925,83.04799706224404
2016-03-14,6350177715.75,8086063747.253699,78.53237266286375,82.84930942958691
2016-03-15,6367983805.875002,8157996977.593482,78.05817804744377,82.62263706623997
2016-03-16,6383495145.600001,8140105996.525352,78.42029512054059,82.41832400982383
2016-03-17,6413413020.000002,8048187526.967019,79.68766878891195,82.21966735064511
2016-03-18,6259667304.0,7858157655.121633,79.65820461644975,81.98200705896696
2016-03-19,6237403575.849998,7813214947.506981,79.83146013204477,81.76614663244995
2016-03-20,6317806512.750002,7871955334.380752,80.2571438020868,81.5744395905278
2016-03-21,6307102003.85,8005535104.03383,78.78426516013873,81.31494484219621
2016-03-22,6389481378.0,8050749393.724251,79.36505119611289,81.0841337027266
2016-03-23,6417382984.8,8189259760.687804,78.36340734490285,80.84848637112412
2016-03-24,6369854280.124998,8047364040.241818,79.15454362784845,80.65232810732624
2016-03-25,6384534070.275,8026064965.878785,79.54750051759576,80.48426122237025
2016-03-26,6401148697.124998,8070832929.905065,79.31211998462584,80.30161586381617
2016-03-27,6535264076.775,8147202849.706512,80.21481970355532,80.14457336722167
2016-03-28,6497115017.1,8206347586.733616,79.17182337734803,79.96340261601603
2016-03-29,6388027423.525002,8097457668.38307,78.88929692670547,79.77445956353044
2016-03-30,6344204936.175,8046281268.336494,78.84642264670192,79.57602863539317
2016-03-31,6388090244.55,8051458204.009449,79.34078626116288,79.43049573235199
2016-04-01,6410999713.95,8100876712.900261,79.13957885250602,79.30975394849538
2016-04-02,6457346880.750002,8153055073.82246,79.2015609152822,79.23151356158094
2016-04-03,6435354873.375002,8134229364.090948,79.11449979249747,79.17749280322639
2016-04-04,6456959980.95,8140790013.727299,79.31613479849052,79.16813553346275
2016-04-05,6508054061.925,8111859333.948774,80.2288821095341,79.1850747820892
2016-04-06,6494387877.599999,8116442873.478907,80.01519851536078,79.14684914251906
2016-04-07,6486917898.7,8029981796.471856,80.78371860755857,79.15166975027877
2016-04-08,6448380946.350001,7964442468.1483965,80.96462460666308,79.22165600901725
2016-04-09,6413012926.125,7929655220.402808,80.8737927170462,79.26968345133847
2016-04-10,6492839084.15,7885587642.139007,82.33804985507437,79.37285998829854
2016-04-11,6516847462.200002,7899591165.16172,82.4960092990659,79.5434021803616
2016-04-12,6573884543.1,7862880288.738473,83.60657038763996,79.78379934579196
2016-04-13,6546120648.075002,7869790664.72135,83.18036561531315,79.93873244420693
2016-04-14,6558071165.7,7936920205.070586,82.62740453797565,80.09103999389133
2016-04-15,6637309897.95,8001037525.0416355,82.95561515836611,80.24221732848552
2016-04-16,6653836775.25,8054621602.035534,82.60893067364539,80.33959272464331
2016-04-17,6610502491.375,8075040477.474177,81.8633975868654,80.41309915699048
2016-04-18,6619389285.599997,8084444446.564161,81.87809724406227,80.48132039405773
2016-04-19,6742483781.0,8195555595.135928,82.2700023534911,80.54841567910454
2016-04-20,6830010642.2,8267299840.66955,82.61476871324957,80.67609913087492
2016-04-21,6973348482.375003,8385526775.611652,83.15933714094375,80.80257532903595
2016-04-22,6919439820.8,8299520184.5696945,83.37156446302146,80.96951389963989
2016-04-23,6987975324.3,8418473759.240574,83.0076273223471,81.09795002278985
2016-04-24,7114859335.024999,8529566647.795079,83.41407751194737,81.22683592260157
2016-04-25,7123685299.599998,8526045361.775928,83.5520454950544,81.3681667729492
2016-04-26,7240796776.799998,8592243993.000801,84.27131239171415,81.5033831958878
2016-04-27,6885300360.825,8247072775.777696,83.48780892352097,81.64724938076024
2016-04-28,6957889602.774999,8284221670.178093,83.9896598593241,81.8172614785142
2016-04-29,7070940369.350001,8493068640.478711,83.25542473128355,81.96422821466692
2016-04-30,6938342199.674998,8469119797.292234,81.92518662793435,82.05037489355931
2016-05-01,7012822521.599999,8542047433.386091,82.09767712352888,82.14897816926006
2016-05-02,6888908380.2,8493545124.467479,81.10757380160402,82.21251193213746
2016-05-03,6980741977.5,8481602119.073812,82.30452076738416,82.31884596463368
2016-05-04,6933273129.45,8430493603.808733,82.24041740945847,82.41632205166594
2016-05-05,6962982234.899999,8496526159.094223,81.95093035107293,82.47372365971724
2016-05-06,7161803490.000002,8670710730.995588,82.5976521670637,82.55980544810733
2016-05-07,7126736757.199997,8642543817.099241,82.46110066690984,82.61571818341905
2016-05-08,7129139992.975,8649544525.171547,82.42214341146024,82.66430214357895
2016-05-09,7169395601.225,8676490346.346489,82.63013401777023,82.72284685360309
2016-05-10,6993799201.149999,8482555038.1237,82.44920510055415,82.72655202845242
2016-05-11,7024148586.0,8567510745.555205,81.98587424759407,82.70954752673669
2016-05-12,7065405649.050001,8618207506.82774,81.98231063074847,82.6554055348403
2016-05-13,7086941589.100001,8682727897.75677,81.62114110394904,82.6034313844615
2016-05-14,7080714421.975001,8649128762.898655,81.86621584764085,82.578058428117
2016-05-15,7118621364.875,8668142274.789497,82.1239561973834,82.5503364627509
2016-05-16,7074393585.075,8715204933.83421,81.17300326020741,82.50247221563632
2016-05-17,7037627799.900001,8755599229.170397,80.37859677785669,82.45297885533601
2016-05-18,7054124066.025002,8870832901.377966,79.52042547131326,82.3743897962444
2016-05-19,6855767039.274998,8777066426.9793,78.1100051630174,82.2357232232286
2016-05-20,6878428608.0,8732932568.506777,78.76424733663238,82.10737251067468
2016-05-21,6899543980.474998,8782435940.963646,78.5607094302125,81.95408492031699
2016-05-22,6831902516.250002,8733390119.384138,78.22738275582466,81.78261219674376
2016-05-23,6903990658.125001,8724377777.987452,79.13447622069411,81.65350716002199
2016-05-24,6945849971.525,8718930410.860796,79.66401432534492,81.52850505380191
2016-05-25,6998825287.124998,8749906710.478456,79.98742750872475,81.4096844542576
2016-05-26,7073262177.9,8873839316.87862,79.70915322352293,81.25761248198455
2016-05-27,7388724420.000002,9082003047.92684,81.35566990022795,81.18654118120811
2016-05-28,8243121751.874998,9983998631.38711,82.56333014670851,81.13899685745426
2016-05-29,8182390025.2,9978982050.36312,81.99623953529664,81.09702401758803
2016-05-30,8335577205.600003,10174481162.510157,81.92631223608777,81.09706153785982
2016-05-31,8293336919.625002,10388363220.086067,79.83295100415532,81.02157066721404
2016-06-01,8416291167.199999,10515692688.468994,80.03553752030906,80.98583612450419
2016-06-02,8413013019.599999,10503067010.066782,80.10053645793607,80.91236998085591
2016-06-03,8908568259.374998,11026952558.331873,80.7890322575457,80.86399047579216
2016-06-04,8958404429.249998,11067681242.12548,80.9420169705718,80.83036002977546
2016-06-05,8975651027.512924,11105215311.752089,80.82374610075723,80.77122982756525
2016-06-06,9151383511.05,11282147730.69209,81.11384223550331,80.72632121318502
2016-06-07,9033842181.758211,11205672045.1332,80.61847736907268,80.66619901177211
2016-06-08,9117713569.924995,11303589322.041573,80.66210926599923,80.60059818671307
2016-06-09,9033585757.725,11228239203.48042,80.45416199295842,80.53409674979322
2016-06-10,9060944979.936224,11210699689.953018,80.82408083820678,80.49537030281364
2016-06-11,9352955399.176626,11514766551.440102,81.22574919251744,80.47015158820594
2016-06-12,10512767357.042526,12845467562.049349,81.84028573705989,80.47745640930965
2016-06-13,11025583301.960873,13550513980.261503,81.36653205938464,80.46080028303443
2016-06-14,10740428205.86078,13423710068.371763,80.01087740390646,80.39036432325186
2016-06-15,10857217289.95,13520709908.520395,80.30064518363838,80.36128572069956
2016-06-16,11991494582.524998,14887399325.225872,80.5479474323368,80.36693074251556
2016-06-17,11742908607.649998,14113941961.133602,83.2007715490622,80.4896089451072
2016-06-18,11861509350.417933,13838933063.741104,85.71115486854872,80.74298060195824
2016-06-19,11978503075.35,14088095617.337349,85.02570823418317,80.95169596520994
2016-06-20,11512940800.437586,13591750203.24282,84.70535897349514,81.15651761665269
2016-06-21,10430819686.1179,12545250685.64943,83.14556597940098,81.32045705743856
2016-06-22,9286122275.999998,11306942619.446938,82.12761476324017,81.4202283421901
2016-06-23,9779539536.75046,11916137169.998217,82.06971266974702,81.5004182870035
2016-06-24,10381264326.27785,12579641024.930328,82.52432883978376,81.58498166470547
2016-06-25,10456807082.239622,12686504737.199335,82.4246496482061,81.67549821219491
2016-06-26,9882102246.55,12067506096.616428,81.89017819780354,81.69331515544744
2016-06-27,10182702232.499996,12432499765.362394,81.90390045990225,81.67133416588722
2016-06-28,10162291635.799995,12277540233.621893,82.77139754729278,81.69717276628711
2016-06-29,10016780633.55,12167054129.449257,82.32708202805875,81.71053175935279
